,user_id,transaction_dt,type,segment
6360,MLB10226951430,2022-02-13 04:17:13.438403908,4,1
6361,MLB10506857820,2022-01-15 14:08:36.719201954,3,1
6362,MLB6158351350,2022-02-13 20:47:38.990024430,3,1
6363,MLB44828629020,2022-02-22 11:11:50.386347221,8,2
6364,MLB10605436550,2022-02-01 17:47:21.955610749,2,1
6365,MLB10521200480,2022-01-29 04:17:13.438403908,4,1
6366,MLB6079935800,2022-02-04 09:12:55.078802931,7,1
6367,MLB10561551940,2022-01-29 21:26:07.192019544,4,1
6368,MLB7841433660,2022-01-15 17:47:21.955610749,1,1
6369,MLB10502033570,2022-01-03 00:00:00.000000000,3,1
6370,MLB10572750810,2022-01-15 00:00:00.000000000,4,1
6371,MLB10548723180,2022-01-15 04:17:13.438403908,4,1
6372,MLB4511839510,2022-02-01 22:43:03.596009772,4,1
6373,MLB2935061670,2022-01-21 14:08:36.719201954,1,1
6374,MLB1897702310,2022-01-15 03:38:45.236408794,4,1
6375,MLB10630859300,2022-02-16 02:21:48.832418567,6,1
6376,MLB46664723620,2022-01-27 00:00:00.000000000,9,2
6377,MLB6381911920,2022-02-20 01:04:52.428428339,5,1
6378,MLB10571050930,2022-01-24 18:25:50.157605863,2,1
6379,MLB8304628890,2022-02-03 17:47:21.955610749,4,1
6380,MLB410641019420,2022-01-27 00:00:00.000000000,8,2
6381,MLB4202251420,2022-01-27 06:00:34.068827362,5,1
6382,MLB10613757520,2022-01-31 13:30:08.517206840,6,1
6383,MLB10208583570,2022-01-31 07:55:58.674812703,3,1
6384,MLB4110698060,2022-01-28 04:17:13.438403908,4,1
6385,MLB10597669130-1,2022-01-26 13:30:08.517206840,2,1
6386,MLB410596807122,2022-01-24 23:32:33.942369543,8,2
6387,MLB10542953110,2022-01-17 22:43:03.596009772,1,1
6388,MLB2484615760,2022-02-05 13:30:08.517206840,5,1
6389,MLB10592346490,2022-01-18 00:00:00.000000000,6,1
6390,MLB2516877170,2022-02-05 07:55:58.674812703,1,1
6391,MLB10631406820,2022-02-05 08:34:26.876807817,1,1
6392,MLB10580042160,2022-01-24 18:25:50.157605863,3,1
6393,MLB10562323840-1,2022-02-01 20:47:38.990024430,5,1
6394,MLB10503815620,2022-01-18 13:30:08.517206840,7,1
6395,MLB10035808590,2022-01-09 08:34:26.876807817,1,1
6396,MLB6490850290,2022-01-16 23:21:31.798004886,5,1
6397,MLB10504583760,2022-01-19 16:30:25.551620521,2,1
6398,MLB10558031330,2022-01-17 13:30:08.517206840,1,1
6399,MLB10644446360,2022-02-16 02:21:48.832418567,1,1
6400,MLB7933509540,2022-02-06 22:04:35.394014658,5,1
6401,MLB10567840180,2022-01-29 02:21:48.832418567,2,1
6402,MLB10104145250,2022-01-12 22:43:03.596009772,3,1
6403,MLB10530485720,2022-01-24 21:26:07.192019544,1,1
6404,MLB7624135420,2022-02-13 16:30:25.551620521,3,1
6405,MLB10663352500,2022-02-07 13:30:08.517206840,5,1
6406,MLB6252100380,2022-01-16 18:25:50.157605863,3,1
6407,MLB10523352060,2022-01-16 07:55:58.674812703,5,1
6408,MLB2411561170,2022-02-08 07:55:58.674812703,1,1
6409,MLB10663352500,2022-02-07 13:30:08.517206840,4,1
6410,MLB10584992340-1,2022-01-27 07:55:58.674812703,3,1
6411,MLB10611123330,2022-02-02 03:38:45.236408794,1,1
6412,MLB47156185610,2022-01-20 16:13:37.020282241,9,2
6413,MLB6782295330,2022-01-11 19:04:18.359600977,6,1
6414,MLB410580359110,2022-01-31 16:41:03.077912698,8,2
6415,MLB10590429150,2022-01-23 13:30:08.517206840,3,1
6416,MLB7882911280-1,2022-01-04 19:04:18.359600977,4,1
6417,MLB10522469860,2022-01-07 14:08:36.719201954,7,1
6418,MLB10497347320,2022-01-02 00:00:00.000000000,2,1
6419,MLB8324181280,2022-01-26 13:30:08.517206840,6,1
6420,MLB10039103830,2022-01-23 00:00:00.000000000,6,1
6421,MLB10548293280,2022-02-09 22:43:03.596009772,7,1
6422,MLB10598640960,2022-01-23 23:21:31.798004886,7,1
6423,MLB10591186740,2022-01-19 14:08:36.719201954,4,1
6424,MLB10617853180,2022-02-02 22:43:03.596009772,5,1
6425,MLB2509208880,2022-02-02 19:04:18.359600977,6,1
6426,MLB410571652240,2022-01-30 18:03:21.250804067,8,2
6427,MLB5407711220,2022-01-09 23:21:31.798004886,1,1
6428,MLB2640568440,2022-01-20 22:43:03.596009772,4,1
6429,MLB10663766840-1,2022-02-03 04:17:13.438403908,2,1
6430,MLB10525913140,2022-02-01 12:13:12.113216612,4,1
6431,MLB48404322380,2022-02-13 13:56:26.732129960,9,2
6432,MLB10641386330,2022-01-28 19:04:18.359600977,3,1
6433,MLB10660135740,,2,1
6434,MLB10533862970,2022-01-14 23:21:31.798004886,6,1
6435,MLB10431704330,2022-01-17 13:30:08.517206840,3,1
6436,MLB10550462220,2022-01-11 19:04:18.359600977,5,1
6437,MLB2411561170,2022-02-08 07:55:58.674812703,5,1
6438,MLB6767805510,2022-02-14 22:04:35.394014658,5,1
6439,MLB10646057230,2022-01-28 00:00:00.000000000,4,1
6440,MLB1616778190,2022-01-22 06:39:02.270822476,7,1
6441,MLB1367493660,2022-01-11 22:43:03.596009772,4,1
6442,MLB7441687040,2022-01-31 09:12:55.078802931,7,1
6443,MLB10465471180,2022-02-12 10:56:15.709226384,6,1
6444,MLB7561636860,2022-01-29 17:47:21.955610749,5,1
6445,MLB6116729420,2022-01-28 17:47:21.955610749,6,1
6446,MLB1932281100,2022-01-12 08:34:26.876807817,2,1
6447,MLB10648834610,2022-01-29 00:00:00.000000000,7,1
6448,MLB49182916640,2022-01-13 20:20:31.538956349,9,2
6449,MLB1794943030,2022-01-28 13:30:08.517206840,2,1
6450,MLB5305434040,2022-01-21 03:00:17.034413681,3,1
6451,MLB10609729010-1,2022-02-03 07:55:58.674812703,7,1
6452,MLB10506857820,2022-01-15 14:08:36.719201954,1,1
6453,MLB2202479180,2022-02-10 13:30:08.517206840,1,1
6454,MLB7466058650,2022-02-08 12:13:12.113216612,2,1
6455,MLB4202251420,2022-01-27 06:00:34.068827362,1,1
6456,MLB49100997122,2022-01-30 21:42:49.711847718,8,2
6457,MLB604591980,2022-02-06 22:04:35.394014658,3,1
6458,MLB2283518280,2022-01-28 07:55:58.674812703,4,1
6459,MLB2425309250,2022-01-18 04:17:13.438403908,2,1
6460,MLB10605571010,2022-01-30 09:12:55.078802931,5,1
6461,MLB4034995240,2022-01-09 04:17:13.438403908,5,1
6462,MLB10589857660-1,2022-01-29 07:55:58.674812703,1,1
6463,MLB10491198860,2022-01-17 22:04:35.394014658,4,1
6464,MLB10437735030-1,2022-01-14 13:30:08.517206840,7,1
6465,MLB10570394910,2022-01-28 19:04:18.359600977,2,1
6466,MLB10602976050,2022-01-27 04:17:13.438403908,3,1
6467,MLB410598640922,2022-01-24 21:42:49.711847718,9,2
6468,MLB1491084700,2022-01-31 14:08:36.719201954,3,1
6469,MLB3366058330,2022-01-18 12:51:40.315211726,5,1
6470,MLB410545256920,2022-01-13 22:10:15.769478174,8,2
6471,MLB410575764810,2022-01-21 22:10:15.769478174,8,2
6472,MLB10565430540,2022-02-01 13:30:08.517206840,7,1
6473,MLB8035171870,2022-02-03 12:13:12.113216612,5,1
6474,MLB410589857622,2022-01-31 18:03:21.250804067,8,2
6475,MLB10641359970,2022-01-29 00:00:00.000000000,1,1
6476,MLB10515966100,2022-01-21 04:17:13.438403908,3,1
6477,MLB41286941990,2022-02-17 20:20:31.538956349,8,2
6478,MLB410562911920,2022-02-08 12:06:42.501608134,9,2
6479,MLB3837569220,2022-01-02 19:04:18.359600977,7,1
6480,MLB410614829650,2022-01-26 21:42:49.711847718,8,2
6481,MLB410561048030,2022-02-01 17:08:29.135543154,8,2
6482,MLB10176461700,2022-01-20 00:00:00.000000000,7,1
6483,MLB10640120820,2022-02-01 23:21:31.798004886,3,1
6484,MLB2023224030,2022-01-11 14:08:36.719201954,6,1
6485,MLB10513469680,2022-01-19 12:51:40.315211726,6,1
6486,MLB2673754970,2022-01-29 10:56:15.709226384,6,1
6487,MLB410552253500,2022-01-11 23:32:33.942369543,8,2
6488,MLB410594861480,2022-01-30 18:30:47.308434523,9,2
6489,MLB1824812420,2022-02-17 11:34:43.911221498,7,1
6490,MLB46107167150,2022-01-21 21:42:49.711847718,8,2
6491,MLB41667030770,2022-02-11 13:01:34.616869047,8,2
6492,MLB5163438110,2022-01-16 02:21:48.832418567,6,1
6493,MLB4212338280,2022-02-06 17:47:21.955610749,2,1
6494,MLB10545903300,2022-01-21 14:08:36.719201954,4,1
6495,MLB10575300350,2022-01-20 04:17:13.438403908,2,1
6496,MLB10554636740-1,2022-01-22 12:51:40.315211726,2,1
6497,MLB5327876950,2022-01-14 04:17:13.438403908,2,1
6498,MLB767890190,2022-01-21 04:17:13.438403908,5,1
6499,MLB10655935530,2022-02-15 07:55:58.674812703,7,1
6500,MLB10656997810,2022-01-30 00:00:00.000000000,5,1
6501,MLB410533862970,2022-01-15 21:42:49.711847718,8,2
6502,MLB410492545680,2022-01-18 18:03:21.250804067,9,2
6503,MLB10520212480,2022-01-14 08:34:26.876807817,5,1
6504,MLB6079935800,2022-02-04 09:12:55.078802931,1,1
6505,MLB5190794930,2022-02-13 16:30:25.551620521,4,1
6506,MLB410034178550,2022-02-05 22:37:41.827108630,9,2
6507,MLB2455258730,2022-02-01 22:04:35.394014658,3,1
6508,MLB10352333000,2022-02-01 03:00:17.034413681,5,1
6509,MLB3626692100,2022-01-27 00:00:00.000000000,2,1
6510,MLB6603636280,2022-01-22 01:43:20.630423453,5,1
6511,MLB10595848950,2022-01-19 00:00:00.000000000,4,1
6512,MLB10523141070,2022-01-09 14:08:36.719201954,6,1
6513,MLB3325912000,2022-02-05 09:39:19.305236157,6,1
6514,MLB10654114570,2022-02-18 15:51:57.349625407,6,1
6515,MLB2433204860,2022-02-12 21:26:07.192019544,6,1
6516,MLB10630061730,2022-02-03 23:21:31.798004886,2,1
6517,MLB270447790,2022-01-16 18:25:50.157605863,3,1
6518,MLB10648893600,2022-01-31 09:12:55.078802931,5,1
6519,MLB8071601400,2022-01-06 14:08:36.719201954,7,1
6520,MLB10649073600,2022-02-01 18:25:50.157605863,6,1
6521,MLB10063135050,2022-02-13 16:30:25.551620521,3,1
6522,MLB47512492422,2022-02-06 11:11:50.386347221,9,2
6523,MLB6264424100,2022-01-13 13:30:08.517206840,7,1
6524,MLB6275395860,2022-01-06 04:17:13.438403908,7,1
6525,MLB10483804640,2022-01-09 17:47:21.955610749,3,1
6526,MLB10596666550,2022-01-26 08:34:26.876807817,4,1
6527,MLB10581770900,2022-02-03 16:30:25.551620521,6,1
6528,MLB1410048540,2022-02-05 13:30:08.517206840,1,1
6529,MLB10664596910-1,2022-02-24 06:00:34.068827362,3,1
6530,MLB10656215420,2022-02-01 09:12:55.078802931,7,1
6531,MLB10034178550,2022-02-05 09:12:55.078802931,2,1
6532,MLB10147836010-1,2022-02-15 01:43:20.630423453,7,1
6533,MLB410573865650,2022-01-18 22:37:41.827108630,9,2
6534,MLB2077770500,2022-02-04 06:39:02.270822476,5,1
6535,MLB10556883780,2022-01-16 18:25:50.157605863,6,1
6536,MLB10530902830,2022-01-09 09:12:55.078802931,6,1
6537,MLB10502754370,2022-01-11 22:43:03.596009772,2,1
6538,MLB10494418500,2022-01-20 20:47:38.990024430,7,1
6539,MLB2556349790,2022-02-13 06:00:34.068827362,3,1
6540,MLB10574688610,2022-01-17 19:04:18.359600977,5,1
6541,MLB4932572840,2022-01-09 03:38:45.236408794,5,1
6542,MLB10549266970,2022-01-27 02:21:48.832418567,4,1
6543,MLB10558031330,2022-01-17 13:30:08.517206840,4,1
6544,MLB10510053700,2022-01-19 21:26:07.192019544,4,1
6545,MLB10575022570,2022-01-27 09:12:55.078802931,3,1
6546,MLB43159415620,2022-01-24 16:41:03.077912698,8,2
6547,MLB42420581422,2022-01-23 15:46:10.962651785,9,2
6548,MLB10522469860,2022-01-07 14:08:36.719201954,4,1
6549,MLB1930664270,2022-01-28 23:21:31.798004886,6,1
6550,MLB10641889030,2022-01-28 00:00:00.000000000,3,1
6551,MLB10630061730,2022-02-03 23:21:31.798004886,3,1
6552,MLB6462219720,2022-01-24 03:00:17.034413681,3,1
6553,MLB7616885720,2022-02-02 12:51:40.315211726,2,1
6554,MLB6965356690,2022-01-02 00:00:00.000000000,1,1
6555,MLB10648575000,2022-01-31 04:17:13.438403908,3,1
6556,MLB10641929200,2022-02-01 18:25:50.157605863,4,1
6557,MLB1662152840,2022-01-19 19:04:18.359600977,7,1
6558,MLB410611212922,2022-02-02 20:20:31.538956349,9,2
6559,MLB410390720050,2022-01-16 00:00:00.000000000,8,2
6560,MLB10637519180,2022-01-27 19:04:18.359600977,1,1
6561,MLB6784784420,2022-01-29 10:17:47.507231271,2,1
6562,MLB10610750720,2022-01-30 18:25:50.157605863,6,1
6563,MLB10651636320,2022-02-24 21:26:07.192019544,7,1
6564,MLB2329780740,2022-01-18 12:51:40.315211726,2,1
6565,MLB5335992530-1,2022-02-06 18:25:50.157605863,7,1
6566,MLB6893655740,2022-01-15 13:30:08.517206840,2,1
6567,MLB10060913780,2022-01-30 21:26:07.192019544,3,1
6568,MLB410641420010,2022-02-24 11:11:50.386347221,9,2
6569,MLB10488082590,2022-01-14 13:30:08.517206840,4,1
6570,MLB904471040,2022-02-08 07:17:30.472817589,7,1
6571,MLB3746295080,2022-02-04 09:00:51.103241043,6,1
6572,MLB42810566222,2022-01-23 16:13:37.020282241,9,2
6573,MLB10309998600,2022-01-08 23:21:31.798004886,5,1
6574,MLB7561636860,2022-01-29 17:47:21.955610749,6,1
6575,MLB10573125240,2022-01-19 18:25:50.157605863,3,1
6576,MLB10598667180,2022-02-01 22:04:35.394014658,3,1
6577,MLB10039103830,2022-01-23 00:00:00.000000000,7,1
6578,MLB8343293060,2022-01-31 12:13:12.113216612,1,1
6579,MLB410039103910,2022-01-23 00:00:00.000000000,9,2
6580,MLB5332640330,2022-01-16 00:00:00.000000000,7,1
6581,MLB10564914630,2022-02-04 15:51:57.349625407,1,1
6582,MLB10654476770,2022-02-05 22:43:03.596009772,3,1
6583,MLB410652680480,2022-02-05 20:20:31.538956349,9,2
6584,MLB2779317330,2022-01-30 07:55:58.674812703,5,1
6585,MLB1158114870,2022-01-31 18:25:50.157605863,3,1
6586,MLB6823935650,2022-01-16 09:12:55.078802931,1,1
6587,MLB10504436190,2022-01-28 21:26:07.192019544,1,1
6588,MLB41519033290,2022-02-03 23:05:07.884739087,9,2
6589,MLB478263680,2022-02-07 07:32:21.925303571,9,2
6590,MLB10565430540,2022-02-01 13:30:08.517206840,3,1
6591,MLB10619766900,2022-01-30 19:04:18.359600977,3,1
6592,MLB693861640,2022-02-02 19:04:18.359600977,2,1
6593,MLB2455258730,2022-02-01 22:04:35.394014658,6,1
6594,MLB7813511270,2022-01-13 23:21:31.798004886,6,1
6595,MLB5798117620,2022-01-08 19:04:18.359600977,6,1
6596,MLB10478035050,2022-01-10 00:00:00.000000000,5,1
6597,MLB10617853180,2022-02-02 22:43:03.596009772,2,1
6598,MLB10596502300,2022-02-03 02:21:48.832418567,4,1
6599,MLB2683679600,2022-01-17 19:04:18.359600977,4,1
6600,MLB42482959440,2022-02-23 21:42:49.711847718,8,2
6601,MLB10520782780,2022-01-29 01:04:52.428428339,6,1
6602,MLB6712321060,2022-01-24 04:17:13.438403908,4,1
6603,MLB512906040,2022-02-02 17:47:21.955610749,1,1
6604,MLB410640120820,2022-02-02 21:42:49.711847718,9,2
6605,MLB10640153230,2022-02-01 13:30:08.517206840,3,1
6606,MLB10606144850,2022-02-05 23:21:31.798004886,5,1
6607,MLB410651636320,2022-02-28 14:51:18.847390872,8,2
6608,MLB10524431370,2022-01-10 04:17:13.438403908,5,1
6609,MLB410568129780,2022-01-14 00:00:00.000000000,8,2
6610,MLB6816356250,2022-02-08 19:04:18.359600977,7,1
6611,MLB410531012740,2022-01-20 19:53:05.481325892,9,2
6612,MLB6383392710,2022-01-28 03:00:17.034413681,6,1
6613,MLB7726008220,2022-01-12 00:00:00.000000000,7,1
6614,MLB6563189080,2022-01-25 08:34:26.876807817,4,1
6615,MLB7993670260,2022-01-17 23:21:31.798004886,6,1
6616,MLB10644630540,2022-02-03 09:12:55.078802931,1,1
6617,MLB227158070,2022-01-24 18:25:50.157605863,2,1
6618,MLB10495216430,2022-01-24 17:47:21.955610749,4,1
6619,MLB10598239540,2022-01-29 07:55:58.674812703,5,1
6620,MLB10609779950,2022-01-24 04:17:13.438403908,4,1
6621,MLB10597144360-1,2022-01-23 18:25:50.157605863,5,1
6622,MLB10568903180,2022-01-22 22:43:03.596009772,4,1
6623,MLB10614983130,2022-01-31 14:08:36.719201954,1,1
6624,MLB4265475770,2022-01-06 19:04:18.359600977,2,1
6625,MLB10523177420,2022-01-25 14:08:36.719201954,6,1
6626,MLB10477205600,2022-01-09 18:25:50.157605863,7,1
6627,MLB10634012110,2022-02-01 08:34:26.876807817,7,1
6628,MLB10564392750-1,2022-01-22 23:21:31.798004886,7,1
6629,MLB2588385770,2022-01-21 00:00:00.000000000,7,1
6630,MLB1336630660,2022-01-13 14:08:36.719201954,5,1
6631,MLB78263680,2022-01-31 14:35:00.945635179,5,1
6632,MLB10589794890-1,2022-02-04 18:25:50.157605863,7,1
6633,MLB10542683560,2022-01-10 00:00:00.000000000,4,1
6634,MLB10548649980,2022-01-25 12:51:40.315211726,3,1
6635,MLB10371949580,2022-01-07 09:12:55.078802931,3,1
6636,MLB10548332650,2022-01-19 13:30:08.517206840,1,1
6637,MLB10505782870,2022-01-06 09:12:55.078802931,2,1
6638,MLB10549287030,2022-01-21 07:55:58.674812703,2,1
6639,MLB10136578760,2022-01-28 22:04:35.394014658,4,1
6640,MLB2092096120,2022-02-14 11:34:43.911221498,7,1
6641,MLB2274734870,2022-01-23 06:39:02.270822476,7,1
6642,MLB10641624590,2022-01-27 19:04:18.359600977,3,1
6643,MLB10655572690,2022-02-07 13:30:08.517206840,6,1
6644,MLB10534705450,2022-01-10 19:04:18.359600977,5,1
6645,MLB10654114570,2022-02-18 15:51:57.349625407,6,1
6646,MLB7465550630,2022-01-04 00:00:00.000000000,6,1
6647,MLB10542368450,2022-01-10 00:00:00.000000000,1,1
6648,MLB10560340770,2022-01-23 07:55:58.674812703,2,1
6649,MLB410640120820,2022-02-02 21:42:49.711847718,8,2
6650,MLB10622208860,2022-01-25 14:08:36.719201954,4,1
6651,MLB2026343300,2022-01-21 14:08:36.719201954,5,1
6652,MLB10524294850,2022-01-19 12:13:12.113216612,3,1
6653,MLB10086396820,2022-01-31 23:21:31.798004886,7,1
6654,MLB410664369300,2022-02-10 21:15:23.654217261,8,2
6655,MLB7301285620,2022-01-17 18:25:50.157605863,6,1
6656,MLB10589263600,2022-01-27 17:47:21.955610749,7,1
6657,MLB42618122800,2022-02-12 13:29:00.674499503,9,2
6658,MLB4941261340,2022-01-17 03:38:45.236408794,5,1
6659,MLB542616320,2022-01-06 09:12:55.078802931,1,1
6660,MLB8407598470-1,2022-02-04 07:17:30.472817589,2,1
6661,MLB10530485720,2022-01-24 21:26:07.192019544,6,1
6662,MLB3059724990,2022-01-16 03:00:17.034413681,4,1
6663,MLB10641929200,2022-02-01 18:25:50.157605863,3,1
6664,MLB10545877700,2022-01-23 12:51:40.315211726,3,1
6665,MLB10664369300-1,2022-02-09 18:25:50.157605863,3,1
6666,MLB5273425370,2022-01-30 04:17:13.438403908,1,1
6667,MLB7813511270,2022-01-13 23:21:31.798004886,4,1
6668,MLB570786260,2022-01-17 13:30:08.517206840,4,1
6669,MLB3999980600,2022-01-16 19:04:18.359600977,4,1
6670,MLB6777253570,2022-01-29 19:04:18.359600977,3,1
6671,MLB10505308240,2022-01-09 23:21:31.798004886,4,1
6672,MLB410656927422,2022-02-18 14:51:18.847390872,8,2
6673,MLB3256000850,2022-02-01 22:43:03.596009772,4,1
6674,MLB2274271190,2022-02-05 17:47:21.955610749,2,1
6675,MLB47684629722,2022-01-26 19:25:39.423695436,8,2
6676,MLB10074774490,2022-01-27 01:43:20.630423453,1,1
6677,MLB10510279410,2022-01-04 00:00:00.000000000,7,1
6678,MLB410630198100,2022-02-02 19:53:05.481325892,9,2
6679,MLB42642162970,2022-01-29 00:00:00.000000000,8,2
6680,MLB10377453480,2022-01-26 19:04:18.359600977,5,1
6681,MLB7990901920,2022-01-28 23:21:31.798004886,2,1
6682,MLB10563464120,2022-02-03 20:47:38.990024430,6,1
6683,MLB10613757520,2022-01-31 13:30:08.517206840,2,1
6684,MLB10556883780,2022-01-16 18:25:50.157605863,6,1
6685,MLB10309998600,2022-01-08 23:21:31.798004886,5,1
6686,MLB10655863380,2022-02-03 09:12:55.078802931,4,1
6687,MLB10585405590,2022-01-18 14:08:36.719201954,2,1
6688,MLB10509231250,2022-01-19 00:00:00.000000000,4,1
6689,MLB10548723180,2022-01-15 04:17:13.438403908,4,1
6690,MLB410503815620,2022-01-19 20:47:57.596586805,8,2
6691,MLB4817963370,2022-01-23 18:25:50.157605863,4,1
6692,MLB10494418500-1,2022-01-20 20:47:38.990024430,4,1
6693,MLB2824718700,2022-01-08 23:21:31.798004886,1,1
6694,MLB10511763970,2022-01-05 14:08:36.719201954,4,1
6695,MLB10571240970,2022-02-01 04:17:13.438403908,2,1
6696,MLB7486001210,2022-01-24 18:25:50.157605863,2,1
6697,MLB10226951430,2022-02-13 04:17:13.438403908,3,1
6698,MLB10636196380,2022-02-10 22:43:03.596009772,7,1
6699,MLB10538179450,2022-01-09 00:00:00.000000000,3,1
6700,MLB7882911280-1,2022-01-04 19:04:18.359600977,1,1
6701,MLB7314283620,2022-01-11 00:00:00.000000000,6,1
6702,MLB1929492970,2022-01-29 13:30:08.517206840,3,1
6703,MLB410564392750,2022-01-23 21:42:49.711847718,8,2
6704,MLB10532892690,2022-01-13 13:30:08.517206840,2,1
6705,MLB47562911280,2022-01-04 23:32:33.942369543,8,2
6706,MLB2462336030,2022-01-28 03:38:45.236408794,2,1
6707,MLB10638958250,2022-02-17 10:56:15.709226384,7,1
6708,MLB10630061730,2022-02-03 23:21:31.798004886,5,1
6709,MLB10455904480,2022-01-16 04:17:13.438403908,1,1
6710,MLB10032003530,2022-01-18 00:00:00.000000000,5,1
6711,MLB7684629760,2022-01-24 22:43:03.596009772,1,1
6712,MLB410573865650,2022-01-18 22:37:41.827108630,8,2
6713,MLB2731490400,2022-02-08 23:21:31.798004886,1,1
6714,MLB1928563800,2022-01-20 14:08:36.719201954,6,1
6715,MLB2019472930,2022-02-02 08:34:26.876807817,6,1
6716,MLB410309846480,2022-01-24 17:08:29.135543154,8,2
6717,MLB10648142830,2022-02-19 03:00:17.034413681,6,1
6718,MLB10652680480,2022-02-04 08:34:26.876807817,1,1
6719,MLB10595083370,2022-01-26 23:21:31.798004886,7,1
6720,MLB49182916640,2022-01-13 20:20:31.538956349,8,2
6721,MLB47561636822,2022-01-31 18:58:13.366064980,8,2
6722,MLB1367493660,2022-01-11 22:43:03.596009772,3,1
6723,MLB6664723620-1,2022-01-27 00:00:00.000000000,4,1
6724,MLB2281100950,2022-01-18 17:47:21.955610749,1,1
6725,MLB10511337100,2022-01-05 14:08:36.719201954,5,1
6726,MLB2105612340,2022-01-31 23:21:31.798004886,4,1
6727,MLB410610419322,2022-02-08 20:47:57.596586805,9,2
6728,MLB45078059810,2022-01-12 23:05:07.884739087,8,2
6729,MLB10465471180,2022-02-12 10:56:15.709226384,2,1
6730,MLB10637618270,2022-02-01 08:34:26.876807817,4,1
6731,MLB6816356250,2022-02-08 19:04:18.359600977,6,1
6732,MLB10652759840,2022-02-19 10:56:15.709226384,7,1
6733,MLB10609870780,2022-02-08 03:00:17.034413681,5,1
6734,MLB10556719300,2022-01-19 03:38:45.236408794,4,1
6735,MLB48071221400,2022-01-06 23:05:07.884739087,8,2
6736,MLB10620381100,2022-01-31 17:47:21.955610749,2,1
6737,MLB10664594090,2022-02-21 07:17:30.472817589,5,1
6738,MLB10628770170,2022-01-25 19:04:18.359600977,1,1
6739,MLB10598667180,2022-02-01 22:04:35.394014658,3,1
6740,MLB410465471180,2022-02-17 11:39:16.443977678,9,2
6741,MLB6745570100,2022-01-26 20:09:10.788029316,2,1
6742,MLB2633126560,2022-01-07 19:04:18.359600977,2,1
6743,MLB10571018210,2022-01-31 02:21:48.832418567,4,1
6744,MLB410535825280,2022-02-09 22:10:15.769478174,8,2
6745,MLB4004971550,2022-01-19 04:17:13.438403908,6,1
6746,MLB7858349830,2022-02-03 23:21:31.798004886,3,1
6747,MLB1336630660,2022-01-13 14:08:36.719201954,2,1
6748,MLB42197809130,2022-01-25 18:58:13.366064980,8,2
6749,MLB2516877170,2022-02-05 07:55:58.674812703,3,1
6750,MLB5742173940,2022-01-27 13:30:08.517206840,1,1
6751,MLB7882911280,2022-01-04 19:04:18.359600977,6,1
6752,MLB410652680480,2022-02-05 20:20:31.538956349,9,2
6753,MLB10643795670,2022-01-30 14:08:36.719201954,5,1
6754,MLB10644538370,2022-01-29 09:12:55.078802931,1,1
6755,MLB8261261920,2022-01-18 14:08:36.719201954,4,1
6756,MLB10614326890,2022-02-09 06:39:02.270822476,1,1
6757,MLB10548723180,2022-01-15 04:17:13.438403908,5,1
6758,MLB6784784420,2022-01-29 10:17:47.507231271,4,1
6759,MLB10640120820,2022-02-01 23:21:31.798004886,7,1
6760,MLB3229038590-1,2022-02-19 22:04:35.394014658,6,1
6761,MLB4325237210,2022-01-20 03:38:45.236408794,7,1
6762,MLB10523352060,2022-01-16 07:55:58.674812703,7,1
6763,MLB10628858920,2022-02-14 20:47:38.990024430,4,1
6764,MLB410580359110,2022-01-31 16:41:03.077912698,9,2
6765,MLB2658433150,2022-02-07 13:30:08.517206840,4,1
6766,MLB1825502610,2022-01-31 03:38:45.236408794,6,1
6767,MLB10508079870,2022-01-19 02:21:48.832418567,5,1
6768,MLB10628716480,2022-01-26 14:08:36.719201954,1,1
6769,MLB7624135420,2022-02-13 16:30:25.551620521,4,1
6770,MLB2197809130,2022-01-23 17:47:21.955610749,1,1
6771,MLB10525651760,2022-02-04 04:17:13.438403908,1,1
6772,MLB5789325990,2022-01-22 00:00:00.000000000,3,1
6773,MLB10548843880,2022-01-27 16:30:25.551620521,4,1
6774,MLB7376427400,2022-02-10 13:30:08.517206840,4,1
6775,MLB10580445050,2022-01-24 17:47:21.955610749,6,1
6776,MLB10503815620,2022-01-18 13:30:08.517206840,1,1
6777,MLB816347280,2022-01-13 18:25:50.157605863,5,1
6778,MLB1755703540,2022-01-15 22:43:03.596009772,3,1
6779,MLB4506362280-1,2022-01-30 09:12:55.078802931,3,1
6780,MLB10604700020,2022-01-20 19:04:18.359600977,1,1
6781,MLB10483804640,2022-01-09 17:47:21.955610749,4,1
6782,MLB4818127630,2022-01-08 18:25:50.157605863,5,1
6783,MLB7813965430,2022-01-25 17:08:53.753615635,3,1
6784,MLB42810566222,2022-01-23 16:13:37.020282241,8,2
6785,MLB10581770900,2022-02-03 16:30:25.551620521,5,1
6786,MLB10602068460,2022-02-14 06:39:02.270822476,2,1
6787,MLB7301285620,2022-01-17 18:25:50.157605863,5,1
6788,MLB4466065750,2022-02-07 06:39:02.270822476,7,1
6789,MLB10572010480,2022-01-15 00:00:00.000000000,3,1
6790,MLB6701311930,2022-01-19 08:34:26.876807817,3,1
6791,MLB43651245910,2022-01-06 23:32:33.942369543,8,2
6792,MLB10572010480,2022-01-15 00:00:00.000000000,5,1
6793,MLB10419005660,2022-02-03 18:25:50.157605863,4,1
6794,MLB1667030770,2022-02-07 01:43:20.630423453,7,1
6795,MLB4255995290,2022-01-22 07:17:30.472817589,3,1
